,molecule_chembl_id,Ki,units,smiles,pKi
1967,CHEMBL272889,190.0,nM,Cc1cc(C)n(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-c3ocnc3C)n2)n1,6.721246399047171
1968,CHEMBL1222302,190.0,nM,CC(=O)Nc1nc(-c2ccccc2)c(-c2noc(C)n2)s1,6.721246399047171
1969,CHEMBL1221459,190.0,nM,Cc1noc(-c2sc(NC(=O)c3ccccc3)nc2-c2ccccc2)n1,6.721246399047171
1970,CHEMBL1671917,190.0,nM,CCCCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,6.721246399047171
1971,CHEMBL1222242,190.0,nM,CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,6.721246399047171
1972,CHEMBL109753,190.0,nM,Nc1cc(C(=O)N2CCCCC2)cn2nc(-c3ccco3)nc12,6.721246399047171
1973,CHEMBL513519,190.0,nM,N#Cc1c(-c2ccc(Cl)c(Cl)c2)cc(-c2ccco2)nc1N,6.721246399047171
1974,CHEMBL374938,192.0,nM,Oc1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,6.71669877129645
1975,CHEMBL112249,192.0,nM,Nc1cc(C(=O)N2CCCC2)cn2nc(-c3ccccn3)nc12,6.71669877129645
1976,CHEMBL4065629,192.0,nM,CCCn1c(=O)c2[nH]c(-c3cnn(CC4CC(=O)N(c5ccc(F)cc5)C4)c3)nc2n(CC)c1=O,6.71669877129645
1977,CHEMBL574323,193.0,nM,Cn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,6.714442690992226
1978,CHEMBL2391833,193.0,nM,O=C(Nc1nc(-c2ccccc2)c(-c2ccccn2)s1)c1ccco1,6.714442690992226
1979,CHEMBL4278397,194.0,nM,CNc1ncc(C(=O)OCc2ccc(OC)cc2)c2nc(-c3ccco3)nn12,6.7121982700697735
1980,CHEMBL459312,194.0,nM,Nc1nc(-c2ccco2)c2nn[nH]c2n1,6.7121982700697735
1981,CHEMBL219160,194.0,nM,c1ccc(-c2cc(-c3ccccc3)c3nc(C4CCCCC4)[nH]c3n2)cc1,6.7121982700697735
1982,CHEMBL3753604,194.0,nM,CNc1nc(NC(=O)c2ccccc2)n2nc(-c3ccco3)nc2n1,6.7121982700697735
1983,CHEMBL460170,195.0,nM,COCCNc1nc(-c2ccco2)c(C(=O)c2ccccc2)s1,6.709965388637482
1984,CHEMBL3797284,195.0,nM,Nc1nc(-c2ccco2)nc2cn(-c3ccccc3)nc12,6.709965388637482
1985,CHEMBL4103146,195.0,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4ccc5ccccc5c4)ncnc32)[C@H](O)[C@@H]1O,6.709965388637482
1986,CHEMBL4440479,195.0,nM,Cn1cc2c(nc(NCCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,6.709965388637482
1987,CHEMBL225460,196.0,nM,O=C(Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1)C1CCCC1,6.707743928643524
1988,CHEMBL375631,196.0,nM,O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCCC1,6.707743928643524
1989,CHEMBL1093431,196.0,nM,Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12,6.707743928643524
1990,CHEMBL261623,196.0,nM,CCCCC#Cc1nc(NC(C)C)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,6.707743928643524
1991,CHEMBL433162,197.0,nM,Nc1cc(C(=O)N2CCCC2)cn2nc(-c3cccs3)nc12,6.7055337738384075
1992,CHEMBL4456096,197.0,nM,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5cccc(OC)c5)CC4)cc3)[nH]c2c1=O,6.7055337738384075
1993,CHEMBL1672614,197.0,nM,CC(C)C(=O)Nc1cnc(-c2ccncc2)c(-c2ccco2)n1,6.7055337738384075
1994,CHEMBL4290021,197.0,nM,CNc1ncc(C(=O)OC(c2ccccc2)c2ccccc2)c2nc(-c3ccco3)nn12,6.7055337738384075
1995,CHEMBL4637897,197.0,nM,Nc1nc(-c2ccc(OCC(O)CN3CCOCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,6.7055337738384075
1996,CHEMBL449133,199.0,nM,CCCn1c(=O)c2[nH]c(-c3ccc(OC)cc3)cc2n(CCC)c1=O,6.701146923590294
1997,CHEMBL3892915,199.0,nM,C#CCCCC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.701146923590294
1998,CHEMBL1094986,200.0,nM,Cc1cc(C)nc(NC(=N)NCCc2c[nH]c3ccc(F)cc23)n1,6.698970004336019
1999,CHEMBL2151131,200.0,nM,COc1ccccc1C(=O)Nc1nc(-c2ccccc2)n[nH]1,6.698970004336019
2000,CHEMBL1098439,200.0,nM,Cc1cccc(O[C@H](C)C(=O)Nc2nc(-c3ccccc3)n[nH]2)c1,6.698970004336019
2001,CHEMBL3828082,200.0,nM,OC[C@@H]1CCCN1c1ncnc2sc(Nc3ccccc3)nc12,6.698970004336019
2002,CHEMBL1935748,200.0,nM,CCCn1cc2nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc3c2c1,6.698970004336019
2003,CHEMBL2151132,200.0,nM,COc1ccccc1NC(=O)Nc1nc(-c2ccccc2)n[nH]1,6.698970004336019
2004,CHEMBL1760896,200.0,nM,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)[C@H]3CC[C@H](NS(=O)(=O)c4cccc(C(F)(F)F)c4)CC3)sc12,6.698970004336019
2005,CHEMBL261722,200.0,nM,Cn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(C)c1=O,6.698970004336019
2006,CHEMBL164281,200.0,nM,Cn1cc2c(nc(NC(=O)Nc3ccccc3Cl)n3nc(-c4ccco4)nc23)n1,6.698970004336019
2007,CHEMBL1671930,200.0,nM,Cc1cc(NC(=O)CC(C)(C)C)ccc1C(=O)Nc1nccs1,6.698970004336019
2008,CHEMBL1221455,200.0,nM,Cc1noc(-c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)n1,6.698970004336019
2009,CHEMBL183,200.0,nM,CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,6.698970004336019
2010,CHEMBL196665,200.0,nM,Cc1ccc2c(O)c(C(=O)NCc3ccc(F)cc3)cnc2n1,6.698970004336019
2011,CHEMBL223828,201.0,nM,N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccccc2)nc1N,6.6968039425795105
2012,CHEMBL1650342,201.0,nM,CCCC(=O)Nc1nc(-c2cccs2)cc(-c2cccs2)n1,6.6968039425795105
2013,CHEMBL1927631,201.0,nM,Nc1nc(O)nc2nc(-c3ccco3)nn12,6.6968039425795105
2014,CHEMBL200072,202.0,nM,Cc1ccccc1CNc1nc(Cl)nc2c1ncn2[C@@H]1S[C@H](C(=O)NC2CC2)[C@@H](O)[C@H]1O,6.694648630553376
2015,CHEMBL342906,202.0,nM,O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.694648630553376
2016,CHEMBL4281181,202.0,nM,Nc1cc(-c2ccccc2)c2oc(-c3ccco3)nc2c1,6.694648630553376
2017,CHEMBL3928902,203.0,nM,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)NCCCCCN)cc3)n3nc(-c4ccco4)nc23)n1,6.692503962086787
2018,CHEMBL4540395,203.0,nM,Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4cccs4)n2)C3)n(C)c1=O,6.692503962086787
2019,CHEMBL258900,203.0,nM,OCCNc1nc(-c2ccco2)c2sccc2n1,6.692503962086787
2020,CHEMBL4441276,204.0,nM,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccccc5Cl)CC4)cc3)[nH]c2c1=O,6.690369832574101
2021,CHEMBL26138,204.2,nM,Cn1c(=O)c2c(nc(/C=C/c3cccc(Cl)c3)n2C)n(C)c1=O,6.689944262249108
2022,CHEMBL515190,205.0,nM,COC(=O)[C@H]1CCCN1c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,6.688246138944246
2023,CHEMBL409879,206.0,nM,Nc1nc(-c2ccco2)c2ncn(C(=O)Nc3ccccc3)c2n1,6.686132779630847
2024,CHEMBL515088,206.0,nM,COc1ccccc1Cn1c(=O)n(-c2cccc(OC(F)(F)F)c2)c2nc(NC3CC3)ncc21,6.686132779630847
2025,CHEMBL2180911,207.0,nM,CCC(CO)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.684029654543082
2026,CHEMBL383836,207.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CC(O)c4cccc(OC)c4)nc32)[C@H](O)[C@@H]1O,6.684029654543082
2027,CHEMBL4567785,208.0,nM,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(N=[N+]=[N-])cc5)CC4)cc3)[nH]c2c1=O,6.681936665037238
2028,CHEMBL473649,208.0,nM,O=c1n(-c2ccccc2)nc2c(NC3CCCC3)nc3ncccc3n12,6.681936665037238
2029,CHEMBL1935765,208.0,nM,CCCn1cc2nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc3c2n1,6.681936665037238
2030,CHEMBL222496,208.0,nM,O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCCCC1,6.681936665037238
2031,CHEMBL473839,208.0,nM,O=C(Cc1ccccc1)Nc1nc2ncccc2n2c(=O)n(-c3ccccc3)nc12,6.681936665037238
2032,CHEMBL4453624,208.0,nM,Nc1nc(N/N=C/c2ccc(-c3ccccn3)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.681936665037238
2033,CHEMBL2181148,208.0,nM,CCNc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.681936665037238
2034,CHEMBL3314900,209.0,nM,CCOC(=O)c1cnc(NCc2ccc(C(F)(F)F)cc2)n2nc(-c3ccco3)nc12,6.679853713888946
2035,CHEMBL1081811,209.0,nM,CC(=O)Nc1ccc(-c2ccncc2)c(-c2ccco2)n1,6.679853713888946
2036,CHEMBL2113457,210.0,nM,O=C(N/N=N/c1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1)Nc1ccccc1,6.6777807052660805
2037,CHEMBL1270005,210.0,nM,COCCCn1c(NC(=O)c2cccc(F)c2)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,6.6777807052660805
2038,CHEMBL1760899,210.0,nM,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)N3CCC(O)(c4cccc(C(F)(F)F)c4)CC3)sc12,6.6777807052660805
2039,CHEMBL3314914,210.0,nM,CCOC(=O)c1cnc(NOC)n2nc(-c3ccco3)nc12,6.6777807052660805
2040,CHEMBL4287056,210.0,nM,O=C(CN1CCCCC1)Nc1cc(-c2ccco2)c2oc(-c3ccco3)nc2c1,6.6777807052660805
2041,CHEMBL195522,210.0,nM,Cc1ccc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc2n1,6.6777807052660805
2042,CHEMBL1235128,210.0,nM,CCCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,6.6777807052660805
2043,CHEMBL448781,210.0,nM,N#Cc1c(-c2ccc(Cl)c(Cl)c2)cc(-c2cccnc2)nc1N,6.6777807052660805
2044,CHEMBL473648,211.0,nM,O=c1n(-c2ccccc2)nc2c(NC3CCCCC3)nc3ncccc3n12,6.675717544702307
2045,CHEMBL574484,211.0,nM,O=C(Cc1ccc(F)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.675717544702307
2046,CHEMBL4128787,212.0,nM,COc1cccc(CNc2nc(N)c3nc(C)sc3n2)c1,6.673664139071248
2047,CHEMBL1927439,212.0,nM,Nc1nc(N2CCN(C(=O)c3ccc([N+](=O)[O-])cc3)CC2)nc2nc(-c3ccco3)nn12,6.673664139071248
2048,CHEMBL4173347,212.0,nM,CCn1c(-c2ccccc2)nc2c(N)ncnc21,6.673664139071248
2049,CHEMBL3317560,213.0,nM,COc1ccccc1Cc1nc(N)c2nn(-c3ccccc3)cc2n1,6.671620396561263
2050,CHEMBL491311,213.0,nM,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NC4CCCC4)nc32)c1,6.671620396561263
2051,CHEMBL122396,214.0,nM,COc1ccc(-c2c(C#N)c(N)nc(SCc3ncc[nH]3)c2C#N)cc1,6.669586226650809
2052,CHEMBL82197,215.0,nM,Cc1[nH]c2nc(-c3ccccc3)nc(NCCN3CCNC3=O)c2c1C,6.667561540084394
2053,CHEMBL3314891,215.0,nM,CCCCC(CC)CNc1ncc(C(=O)OCC)c2nc(-c3ccco3)nn12,6.667561540084394
2054,CHEMBL578224,216.0,nM,Cn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,6.665546248849069
2055,CHEMBL4458815,216.0,nM,Nc1nc(N/N=C/c2ccc(-n3ccnc3)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.665546248849069
2056,CHEMBL427911,217.0,nM,CCCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(C)c1=O,6.66354026615147
2057,CHEMBL4549506,217.0,nM,Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4ccc(C(F)(F)F)cc4)n2)C3)n(C)c1=O,6.66354026615147
2058,CHEMBL2113418,218.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@](C)(O)[C@@H]1O,6.661543506395395
2059,CHEMBL4127472,219.0,nM,Nc1nc(NCc2cccs2)nc2sc(-c3cnccn3)nc12,6.6595558851598815
2060,CHEMBL1770169,220.0,nM,CC(=O)NCCn1cc(CCCCC(=O)NCCNC(=O)COc2ccc(CCCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)nn1,6.657577319177793
2061,CHEMBL551177,220.0,nM,Nc1nc(NC(=O)c2cccnc2)c([N+](=O)[O-])c(-c2ccco2)n1,6.657577319177793
2062,CHEMBL210319,220.0,nM,CCCn1c(=O)c2nc(-c3cnn(CCCc4ccccc4)c3)[nH]c2n(CCC)c1=O,6.657577319177793
2063,CHEMBL1671916,220.0,nM,Cc1ccccc1C(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,6.657577319177793
2064,CHEMBL1671925,220.0,nM,Cc1nc(NC(=O)c2ccc(NC(=O)CC(C)(C)C)cc2)sc1C,6.657577319177793
2065,CHEMBL1221507,220.0,nM,CCn1nnc(-c2sc(NC(=O)c3ccccc3)nc2-c2ccccc2)n1,6.657577319177793
2066,CHEMBL4210592,221.0,nM,CCOc1ccc(-c2c(C#N)c(N)nc(SCc3ncc[nH]3)c2C#N)cc1,6.655607726314889
2067,CHEMBL409126,222.0,nM,CCCC(=O)Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccccc2)n1,6.653647025549361
2068,CHEMBL1935764,222.0,nM,COc1ccc(NC(=O)Nc2nc3cn(C)nc3c3nc(-c4ccco4)nn23)cc1,6.653647025549361
2069,CHEMBL3414947,223.0,nM,CCn1nnc([C@H]2O[C@@H](n3cnc4c(Nc5ccc(Cl)cc5F)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.651695136951839
2070,CHEMBL200732,223.0,nM,CNC(=O)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.651695136951839
2071,CHEMBL4539755,224.0,nM,CCCOc1ccc(/C=N/Nc2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)cc1,6.649751981665837
2072,CHEMBL4557518,224.0,nM,N#Cc1c(N)nc(SCC(=O)c2ccccc2)c(C#N)c1-c1ccco1,6.649751981665837
2073,CHEMBL1098075,227.0,nM,O=C(Nc1nc(-c2ccccc2)nc2nn(CCc3ccccc3)cc12)c1ccccc1,6.6439741428068775
2074,CHEMBL224835,228.0,nM,O=C(Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1)C1CC1,6.642065152999546
2075,CHEMBL592246,229.0,nM,Cc1cnn([C@H]2C[C@@H](n3cnc4c(N)nc(N[C@H](CO)Cc5ccccc5)nc43)[C@H](O)[C@@H]2O)c1,6.6401645176601125
2076,CHEMBL380176,230.0,nM,CCCn1c(=O)c2nc(-c3cn[nH]c3)[nH]c2n(CCC)c1=O,6.638272163982407
2077,CHEMBL208110,230.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4ccccc4C(F)(F)F)c3)[nH]c2n(CCC)c1=O,6.638272163982407
2078,CHEMBL4641290,230.0,nM,Nc1nc(-c2ccc(OCCN3CCCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,6.638272163982407
2079,CHEMBL251869,230.0,nM,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(CCC)c1=O,6.638272163982407
2080,CHEMBL4582207,230.0,nM,Cn1c(=O)c2c(nc3n2CCN(CCCc2ccc(Cl)cc2)C3)n(C)c1=O,6.638272163982407
2081,CHEMBL1760892,230.0,nM,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)C3CCN(C(=O)c4cccc(C(F)(F)F)c4)CC3)sc12,6.638272163982407
2082,CHEMBL221343,230.0,nM,CC(C)c1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,6.638272163982407
2083,CHEMBL3703595,230.0,nM,OC1CS[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H]1O,6.638272163982407
2084,CHEMBL323303,230.0,nM,Cc1ccc2c(O)cc(-c3cccc(N)c3)nc2n1,6.638272163982407
2085,CHEMBL500569,230.0,nM,O[C@@H]1CS[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@@H]1O,6.638272163982407
2086,CHEMBL3091482,231.0,nM,C#CCn1c(=O)c2c(nc3n2CCCN3C2CCC2)n(C)c1=O,6.636388020107855
2087,CHEMBL260490,231.0,nM,CCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(C)c1=O,6.636388020107855
2088,CHEMBL221155,232.0,nM,N#Cc1c(N)nc2c(c1-c1ccc(F)cc1)CCC2,6.634512015109101
2089,CHEMBL4094093,232.0,nM,Nc1nc(-c2ccccc2)cn2c(=O)n(-c3ccccc3O)nc12,6.634512015109101
2090,CHEMBL4521591,233.0,nM,Cl.Cn1cc2c(nc(NN)n3nc(-c4ccco4)nc23)n1,6.632644078973981
2091,CHEMBL2181161,233.0,nM,Cn1cc2c(nc(NC3CCCCC3)n3nc(-c4ccco4)nc23)n1,6.632644078973981
2092,CHEMBL1271224,233.0,nM,N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2Cc2cccnc2)c1,6.632644078973981
2093,CHEMBL259342,234.0,nM,CCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(C)c1=O,6.630784142589857
2094,CHEMBL430050,234.0,nM,CCn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cn[nH]c3)nc21,6.630784142589857
2095,CHEMBL3314904,235.0,nM,CCOC(=O)c1cnc(NC2CCCCCC2)n2nc(-c3ccco3)nc12,6.628932137728263
2096,CHEMBL3752753,235.0,nM,CNc1nc(NCc2ccc(F)cc2)n2nc(-c3ccco3)nc2n1,6.628932137728263
2097,CHEMBL3416807,235.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccc(F)cc6)cc5)CC4)nc32)[C@H](O)[C@@H]1O,6.628932137728263
2098,CHEMBL482648,236.0,nM,CCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(OC)cc5)CC4)cc3)[nH]c2c1=O,6.627087997029893
2099,CHEMBL3416776,237.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCCN4CCN(c5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,6.625251653989896
2100,CHEMBL4068634,238.0,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.623423042943488
2101,CHEMBL4130185,238.0,nM,COc1ccc(-c2cn3cc(-c4ccco4)ccc3n2)cc1OC,6.623423042943488
2102,CHEMBL1081971,239.0,nM,O=C(Nc1ccc(-c2ccncn2)c(-c2ccco2)n1)C1CC1,6.621602099051863
2103,CHEMBL232096,239.0,nM,OCc1cnn(-c2nc(Nc3ccc4ccccc4n3)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,6.621602099051863
2104,CHEMBL461858,239.0,nM,Nc1nc(-c2cc[nH]n2)c2nnn(Cc3ccccc3F)c2n1,6.621602099051863
2105,CHEMBL4451808,239.0,nM,Nc1nc(N/N=C/c2ccc(Br)cn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.621602099051863
2106,CHEMBL3799771,240.0,nM,Nc1nc(CCCc2ccccc2)nc2cn(-c3ccccc3O)nc12,6.619788758288394
2107,CHEMBL3401304,240.0,nM,CCN(CC)CCCCCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,6.619788758288394
2108,CHEMBL457880,240.0,nM,CCCn1c(=O)c2c(cc(-c3ccc(N)cc3)n2O)n(CCC)c1=O,6.619788758288394
2109,CHEMBL1760900,240.0,nM,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)N3CCC(c4cccc(C(F)(F)F)c4)CC3)sc12,6.619788758288394
2110,CHEMBL7608,241.0,nM,Oc1c(-c2ccco2)nnc2nc3ccccc3n12,6.617982957425132
2111,CHEMBL4529435,241.0,nM,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(OCCO)cc5)CC4)cc3)[nH]c2c1=O,6.617982957425132
2112,CHEMBL460976,241.0,nM,NCc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,6.617982957425132
2113,CHEMBL4079433,242.0,nM,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccc(F)c5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.616184634019569
2114,CHEMBL406499,242.0,nM,Nc1nc(-c2ccco2)c2cc[nH]c2n1,6.616184634019569
2115,CHEMBL112923,242.0,nM,O=c1c2c(nc3ccccn32)n(Cc2ccccc2)c(=O)n1CC1CC1,6.616184634019569
2116,CHEMBL2181151,244.0,nM,CC[C@H](C)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.61261017366127
2117,CHEMBL3827889,245.0,nM,Brc1cccc(Nc2nc3c(N4CCCC4)ncnc3s2)c1,6.610833915635467
2118,CHEMBL4453324,245.0,nM,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(OC)c(F)c5)CC4)cc3)[nH]c2c1=O,6.610833915635467
2119,CHEMBL2180937,245.0,nM,Cn1cc2c(nc(NCc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,6.610833915635467
2120,CHEMBL3763647,245.0,nM,CCCCOc1ccnc2c(CNC(=O)c3nc(N)nc4c(F)cccc34)cccc12,6.610833915635467
2121,CHEMBL2322916,246.0,nM,Cc1nc(N)c2nn(-c3ccccc3)cc2n1,6.609064892896621
2122,CHEMBL2312987,246.6,nM,COc1ccc(/C=C/c2cc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,6.608006927740288
2123,CHEMBL260763,247.0,nM,CCCCn1c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc2n(C)c1=O,6.607303046740334
2124,CHEMBL385109,247.0,nM,CCC(CC)c1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,6.607303046740334
2125,CHEMBL2181150,248.0,nM,CCC(C)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.605548319173783
2126,CHEMBL142562,248.0,nM,O=C(Nc1cccc(Cl)c1)Nc1nc2n[nH]cc2c2nc(-c3ccco3)nn12,6.605548319173783
2127,CHEMBL4454225,248.0,nM,Cc1nc(N)c2nc(-c3ccccc3)sc2n1,6.605548319173783
2128,CHEMBL164867,249.0,nM,CCn1cc2c(nc(NC(=O)Nc3ccc(S(=O)(=O)O)cc3)n3nc(-c4ccco4)nc23)n1,6.603800652904264
2129,CHEMBL603094,250.0,nM,Nc1ccc(Cl)c2c1C(=O)c1ccccc1C2=O,6.6020599913279625
2130,CHEMBL223845,250.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(OCCc4c[nH]c5ccccc45)nc32)[C@H](O)[C@@H]1O,6.6020599913279625
2131,CHEMBL1170518,250.0,nM,COc1ccc(NC(C)=O)c2sc(NC(=O)c3ccc(F)cc3)nc12,6.6020599913279625
2132,CHEMBL4646402,250.0,nM,Nc1nc(-c2ccc(OCCO)cc2)cn2c(=O)n(-c3ccccc3)nc12,6.6020599913279625
2133,CHEMBL4126042,250.0,nM,Cc1cccc(-n2nc(N)c(C(=O)CCc3ccccc3)n2)c1,6.6020599913279625
2134,CHEMBL3916959,251.0,nM,COc1ccc(-c2cnc(N)nc2-c2ccccc2)cc1Cl,6.600326278518962
2135,CHEMBL2180913,251.0,nM,Cn1cc2c(nc(NCCCCO)n3nc(-c4ccco4)nc23)n1,6.600326278518962
2136,CHEMBL223729,252.0,nM,Nc1nc(OCCc2c[nH]c3c(Br)cccc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.598599459218455
2137,CHEMBL4102750,252.0,nM,CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5ccc(Cl)cc5F)ncnc43)[C@H](O)[C@@H]2O)n1,6.598599459218455
2138,CHEMBL611964,253.0,nM,CCOc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,6.596879478824182
2139,CHEMBL4592185,253.0,nM,Cl.Cn1cc2c(nc(NCCCN)n3nc(-c4ccco4)nc23)n1,6.596879478824182
2140,CHEMBL3093310,253.0,nM,C#CCn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2)n(C)c1=O,6.596879478824182
2141,CHEMBL608093,255.0,nM,N#Cc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,6.5934598195660445
2142,CHEMBL572602,256.0,nM,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.59176003468815
2143,CHEMBL3677919,256.0,nM,CCN(C(=O)c1ccc2nc(-c3cnc4ccccn34)oc2c1)C1CCCCC1,6.59176003468815
2144,CHEMBL409514,257.0,nM,CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(Cc5ccccc5)CC4)cc3)cc2n(CCC)c1=O,6.590066876668706
2145,CHEMBL521785,259.0,nM,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCCN4CCOCC4)nc32)c1,6.586700235918748
2146,CHEMBL2313297,260.0,nM,Cn1c(=O)c2c(cc(/C=C/c3ccc(Cl)cc3)n2C)n(C)c1=O,6.585026652029182
2147,CHEMBL491285,261.0,nM,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCCN(C)C)nc32)c1,6.583359492661719
